1937	"<img src=""E7BFBC.png"" />"	wing			翼	つばさ　【翼】	wing	wing, feathers, wings, uncommon, rice field, brains, strung together, salad, animal legs, eight	Feathers . . . uncommon.		17	The thing about feathers is that they usually cover the entire bird. A creature with feathers only on its wings would be very uncommon.	WINGS without any FEATHERS would be an UNCOMMON site. Well, unless you like to eat chicken WINGS alot.	翼	"つばさ; よく【翼】wing / Chinese ""Wings"" constellation (one of the 28 mansions) / counter for birds or bird wings<br/>さよく【左翼】left-wing<br/>うよく【右翼】right-wing (politics) / extreme right-wing group / right wing (bird, plane, etc.) / right field; right flank; right wing / right fielder / high rank; high grade; A-student<br/>りょうよく【両翼】both wings; both flanks<br/>しゅよく【主翼】main wings (of an aeroplane, airplane)<br/>びよく【尾翼】tail; tail plane<br/>いちよく【一翼】wing; one wing / role; part<br/>そうよく【双翼】both wings<br/>びよく【鼻翼】wings of the nose (i.e. nostril)<br/>ひよく【比翼】wings abreast; single garment made to look double<br/>ひよくづか【比翼塚】double grave of lovers who died together<br/>さいうよく【最右翼】dominant person; preeminent person; strongest contender<br/>すいちゅうよくせん【水中翼船】hydrofoil; hydrofoil-equipped watercraft<br/>よっか; よくか【翼下】underwing (esp. of an aircraft) / under one's wing; under one's control<br/>ぎんよく【銀翼】silvery wings<br/>うよく【羽翼】wings and feathers / assistance; aid; help; someone's right hand<br/>よくじょう【翼状】wing shape<br/>しょうしんよくよく【小心翼々】very timid; very nervous; faint-hearted<br/>ひよくれんり【比翼連理】marital vows<br/>よくさん【翼賛】supporting; countenance; assistance"	47	ヨク	つばさ	1798	2056	1	[sound:RTK1_keyword_jp_1937..mp3]	[sound:RTK1_keyword_en_1937.mp3]
1938	"<img src=""E688B4.png"" />"	accept humbly			戴冠式	たいかんしき	coronation ceremony; enthronement	accept humbly, Thanksgiving, harvest festival, ten, needle, fiesta, uncommon, rice field, brains, strung together, salad, animal legs, eight	Thanksgiving . . . uncommon.		18	At Thanksgiving, it’s uncommon for people to accept humbly the food: most people just dig in.	You´re invited to a Thanksgiving party in Japan! Awesome! You´re so happy that your Japanese friends are trying to make you feel at home (you´ve been homesick recently). You sit down to the table, and they bring out some..uh...uncommon food. Really uncommon. Like just imagine the most uncommon Thanksgiving food ever, and that´s what you´re given (i don´t know, a frisbee or something?). Of course, you have to be Japanese and accept humbly their food.	戴	ちょうだい【頂だい】receiving; reception; getting; being given / eating; drinking; having / please; please do for me<br/>いただく【戴く】to receive; to get; to accept; to take; to buy / to eat; to drink / to be crowned with; to wear (on one's head); to have (on top) / to have (as one's leader); to live under (a ruler); to install (a president)<br/>たいかん【戴冠】coronation; crowning<br/>いただける【戴ける】to be able to receive; to be able to take; to be able to accept / to be able to eat; to be able to drink / to be acceptable; to be satisfactory<br/>ふぐたいてん【不倶戴天】cannot allow (oneself) to live (with someone) under the canopy of heaven; cannot allow (the sworn enemy) to live in this world; irreconcilable (enemy)<br/>すいたい【推戴】(being) presided over by<br/>ほうたい【奉戴】having a prince for a president; being the recipient of (an imperial favor, favour); reverential acceptance	47	タイ	いただ.く	2702	2043	0	[sound:RTK1_keyword_jp_1938..mp3]	[sound:RTK1_keyword_en_1938.mp3]
1939	"<img src=""E6B4AA.png"" />"	deluge			洪水	こうずい	flood	deluge, water, water droplets, water pistol, strung together, salad, animal legs, eight	Water . . . strung together.		9	Water plus Noah´s Ark equals deluge.	Lots of water coming together is called a deluge.	洪	こうずい【洪水】flood	47	コウ		1799	1305	1	[sound:RTK1_keyword_jp_1939..mp3]	[sound:RTK1_keyword_en_1939.mp3]
1940	"<img src=""E6B8AF.png"" />"	harbor			港	みなと	port, harbor	harbor, deluge, water, water droplets, water pistol, scene, strung together, salad, animal legs, eight, snake, self	Deluge . . . snakes.		12	During a deluge, all the poor snakes get washed into the harbour.	All throughout the deluge Noah had been kicking himself for forgetting to bring any snakes onto the Ark. It wasn´t until the deluge had finished, and Noah had brought the Ark safely back to the harbour that he realised that the snakes had been under the Ark all along.	港	こう【港】harbour<br/>みなと【港】harbour; harbor; port<br/>くうこう【空港】airport<br/>ほんこん; ホンコン【香港】Hong Kong; Hongkong<br/>にゅうこう【入港】entry into port<br/>しゅっこう【出港】departure; clearance (of a ship)<br/>こうわん【港湾】harbours; harbors<br/>ぐんこう【軍港】naval port; naval station<br/>かいこう【開港】opening a port (seaport, airport, etc.); starting operations at a port / opening a port to foreign vessels or trade<br/>きこう【寄港】stopping at a port<br/>みなとまち【港町】port city<br/>こうない【港内】inside the harbour; inside the harbor<br/>ぎょこう【漁港】fishing harbour; fishing harbor<br/>こうこう【港口】harbor entrance; harbour entrance<br/>ホンコンドル【香港ドル】Hong Kong dollar<br/>しょうこう【商港】commercial port<br/>こうがい【港外】outside a port or harbor (harbour)<br/>ぼこう【母港】home port<br/>ちっこう【築港】harbor construction; harbour construction<br/>きこう【帰港】returning to port	47	コウ	みなと	1800	296	2	[sound:RTK1_keyword_jp_1940..mp3]	[sound:RTK1_keyword_en_1940.mp3]
1941	"<img src=""E69AB4.png"" />"	outburst			暴れる	あばれる	to act violently; to rage; to struggle; to be riotous	outburst, sun, day, strung together, salad, animal legs, eight, grains of rice	Sun . . . strung together . . . rice grains.		15	Having spent all day stringing together grains of rice he suddenly had an outburst, ´I can take it any longer!´.	Noah was having an outburst after being at sea for 40 days and 40 nights and running out of rice grains to eat. Then the sun suddenly burst out in an outburst over the Ark and there was an outburst of cheering.	暴	らんぼう【乱暴】rude; violent; rough; lawless; unreasonable; reckless<br/>あばれる【暴れる】to act violently; to rage; to struggle; to be riotous<br/>ぼうりょく【暴力】violence; mayhem<br/>ぼうそう【暴走】running wildly; reckless driving; runaway; rampage / acting rashly; behaving recklessly / reckless baserunning<br/>きょうぼう【兇暴】brutal; atrocious; ferocious<br/>ぼうこう【暴行】assault; outrage; act of violence / rape<br/>きょうぼう【狂暴】rage; frenzy<br/>ぼうどう【暴動】insurrection; rebellion; revolt; riot; uprising<br/>ぼうはつ【暴発】spontaneous discharge; accidental gun discharge<br/>ぼうりょくだん【暴力団】gangster organization (organisation); crime syndicate; yakuza (Japanese mafia); band of thugs; group of hoodlums<br/>ばくろ【暴露】disclosure; exposure; revelation<br/>ぼうふう; あらし【暴風】storm; windstorm; gale<br/>あばく【暴く】to disclose; to divulge; to expose<br/>おうぼう【横暴】violence; oppression; high-handedness; tyranny; despotism<br/>そぼう【粗暴】wild; rude; violent; hard<br/>ぼうふうう; あらし【暴風雨】storm; rainstorm<br/>ぼうげん; もうげん【妄言】reckless remark; rash remark; abusive language; thoughtless words<br/>ぼうぎゃく【暴虐】tyranny; outrage; atrocity; cruel<br/>じぼうじき【自暴自棄】desperation; despair; self-abandonment<br/>ぼうと【暴徒】insurgent; rioter; mob	47	ボウ, バク	あば.く, あば.れる	1801	814	2	[sound:RTK1_keyword_jp_1941..mp3]	[sound:RTK1_keyword_en_1941.mp3]
1942	"<img src=""E78886.png"" />"	bomb			爆弾	ばくだん　【爆弾】	bomb	bomb, fire, outburst, strung together, salad, animal legs, eight, grains of rice	Fire . . . outburst.		19	Actually means explosion, like an outburst of fire.	Bombs make fiery outbursts. It´s almost too logical, this one.	爆	ばくはつ【爆発】explosion; detonation; eruption<br/>ばくだん; バクダン【爆弾】bomb / alcohol with liquor added (esp. wine-based shochu highball, also beer with whiskey)<br/>ばくげき【爆撃】bombing (raid)<br/>ばくおん【爆音】(sound of an) explosion or detonation; roar (of a machine)<br/>ばくは【爆破】destructive blast; explosion; blow up<br/>ばくやく【爆薬】explosive; blasting powder<br/>ばくふう【爆風】bomb blast; blast (from an explosion); shock wave<br/>じばく【自爆】suicide bombing (e.g. crashing one's plane into a target); self-destruction; blowing oneself up<br/>ばくしょう【爆笑】roar of laughter (from several people) / laughing hard (single person)<br/>きばく【起爆】exploding<br/>すいばく【水爆】hydrogen bomb<br/>げんばく【原爆】atomic bomb; A-bomb<br/>くうばく【空爆】aerial bombing<br/>ばくらい【爆雷】depth charge<br/>ゆうばく【誘爆】induced explosion; secondary explosion<br/>ばくしん【爆心】center of an explosion; centre of an explosion<br/>ばくれつ【爆裂】exploding<br/>はぜる【爆ぜる】to burst open; to pop; to split<br/>ばくちく【爆竹】firecracker<br/>ばくし【爆死】bomb victim; atomic bomb victim	47	バク	は.ぜる	1802	2101	2	[sound:RTK1_keyword_jp_1942..mp3]	[sound:RTK1_keyword_en_1942.mp3]
1943	"<img src=""E681AD.png"" />"	respect			恭しい	うやうやしい	respectful; reverent	respect, strung together, salad, animal legs, eight, valentine	Strung together . . . valentine.		10	Noah feels like he gets no respect from the other passengers on the Ark, but they all make him Valentine´s Day cards to show how much they respect what he´s done for them.	If you wanna stay together you have to show your valentine respect.	恭	きょうじゅん【恭順】allegiance<br/>うやうやしい【恭しい】respectful; reverent<br/>きょうけい【恭敬】respect; reverence; veneration<br/>きょうけん【恭謙】modesty; humility<br/>きょうけん【恭倹】respectfulness and modesty; deference<br/>きょうがしんねん【恭賀新年】Happy New Year<br/>きょうが【恭賀】respectful congratulations	47	キョウ	うやうや.しい	1803	1422	1	[sound:RTK1_keyword_jp_1943..mp3]	[sound:RTK1_keyword_en_1943.mp3]
1944	"<img src=""E981B8.png"" />"	elect			選ぶ	えらぶ	choose, elect	elect, southeast, snake, self, strung together, salad, animal legs, eight, road, snake2, self2	Two snakes . . . strung together . . . road.		14	You´re driving on the road and you see two snakes together. You can´t avoid both, so you have to elect which one gets run over.	There were so many snakes on the road to Noah´s ark so they had to elect which two would represent the snake species.	選	えらぶ【択ぶ】to choose; to select<br/>せんたく【選択】selection; choice; option<br/>せん【選】selection; choice; choosing; picking; election<br/>せんきょ【選挙】election<br/>せんしゅ【選手】player (in game); team member<br/>せんたくし【選択肢】choices; alternatives; options<br/>せんてい【選定】selection<br/>とうせん【当選】being elected / being selected (to win a prize, etc.) / winning (in a lottery, raffle, etc.)<br/>えらび【択び】choosing; selecting; deciding (on)<br/>せんばつ【選抜】selection; choice; picking out<br/>じんせん【人選】personnel selection<br/>せんべつ【選別】selection; classification; sorting; screening; triage<br/>せんしゅつ【選出】election; selection; choice<br/>えらびだす【選び出す】to select; to pick out<br/>よる; える; すぐる【択る】to choose; to select<br/>よせん【予選】preliminary contest; qualifier; primary; nomination<br/>らくせん【落選】election loss; rejection<br/>ちゅうせん【抽せん】lottery; raffle; drawing (of lots)<br/>えらびかた【選び方】choice<br/>せんこう【選考】selection; screening	47	セン	えら.ぶ	1804	556	2	[sound:RTK1_keyword_jp_1944..mp3]	[sound:RTK1_keyword_en_1944.mp3]
1945	"<img src=""E6AEBF.png"" />"	Mr.			～殿	どの	form of address used for official letters and business letters, and in letters to inferiors; Mr	Mr, flag, strung together, salad, animal legs, eight, cruise missile, missile, wind, crotch	Flags . . . strung together . . . missile.		13	Mr. President! We all stand here together under a national flag. One thing is certain: we´ll never give in. We are launching nuclear missiles now to implement mutually assured destruction protocol.	(+synewave) Noah looks on in disbelief as Mr. and Mrs. Smith board the Ark, start waving their flag everywhere and blasting everything in sight with a missile launcher.	殿	しんがり【殿】rear; rear unit guard / anchor (man)<br/>どの【殿】form of address used for official letters and business letters, and in letters to inferiors; Mr.<br/>との【殿】feudal lord / mansion; palace<br/>とのさま【殿様】feudal lord; daimyo<br/>しんでん【神殿】temple; sacred place; shrine; sanctuary; tabernacle<br/>でんか; てんが【殿下】your Highness; his (or her) Highness<br/>きゅうでん【宮殿】palace<br/>きでん【貴殿】you (primarily used by men in letters to their male equals or superiors) / your residence<br/>ごてん【御殿】palace; court<br/>とのがた【殿方】gentlemen; men<br/>ないでん【内殿】inner shrine<br/>わかとの【若殿】young lord / successor of one's current lord<br/>ゆどの【湯殿】bathroom / bathing / bathing attendant (for a noble)<br/>しゃでん【社殿】(main building of a) Shinto shrine<br/>ほんでん【本殿】main shrine; inner sanctuary<br/>せいでん【正殿】main temple; main building of a shrine / alternate name for the Shishiden; Hall for State Ceremonies / central building of a palace; State Chamber<br/>おおとの【大殿】current master; father of one's current master / minister (of government); noble / nobleman's residence<br/>おとど【大殿】minister (of government); noble / nobleman's residence<br/>でんどう【殿堂】palace; hall; shrine; temple; sanctuary / hall of fame<br/>きゃくでん【客殿】reception hall (in a temple or palace)	47	デン, テン	との, -どの	1805	1774	2	[sound:RTK1_keyword_jp_1945..mp3]	[sound:RTK1_keyword_en_1945.mp3]
1946	"<img src=""E4BA95.png"" />"	well			井戸	いど　【井戸】	well	well	Recalling that there are no circular strokes, and that the shape of the square and the square within a square (Frame 630) have already been used, it should be relatively easy to see how this character can be consider a pictograph of a <b>well</b>.		4	I nearly died by falling in a well. Actually, on two separate occasions. I´m glad to see they´ve added these fence posts. Now the well will be much safer.	Have you ever seen an old fashioned japanese well? == http://cruises.about.com/od/southeastasiacruise1/ig/Osaka-Japan/Ancient-Well-at-Osaka-Castle.htm.	井	"てんじょう【天井】ceiling; ceiling price<br/>いど【井戸】water well<br/>せい【井】well curb / Chinese ""Well"" constellation (one of the 28 mansions)<br/>い【井】well<br/>しせい; いちい【市井】the street; the town<br/>いどばた【井戸端】side of well<br/>てんじょういた【天井板】ceiling boards<br/>くるまいど【車井戸】a well equipped with a pulley for drawing water<br/>くもい【雲井】sky / cloud / distant place; high place / imperial court<br/>つつい【筒井】round well<br/>まるてんじょう【丸天井】arched ceiling; vaulted ceiling; domed ceiling; circular ceiling<br/>いどみず【井戸水】well water<br/>いげた【井桁】well lining; well curb<br/>いづつ【井筒】well crib<br/>あおてんじょう【青天井】blue sky; outdoor; skyrocketing<br/>ごうてんじょう【格天井】coffered ceiling<br/>ゆせい【油井】oil well<br/>つついづつ【筒井筒】well curb of a round well<br/>いどぐるま【井戸車】well pulley<br/>そめいよしの; ソメイヨシノ【染井吉野】Yoshino cherry (Prunus yedoensis)"	48	セイ, ショウ	い	1806	1020	1	[sound:RTK1_keyword_jp_1946..mp3]	[sound:RTK1_keyword_en_1946.mp3]
1947	"<img src=""E4B8BC.png"" />"	donburi			丼	どんぶり	porcelain bowl	domburi, well, drop	"<i style=""font-weight: bold; "">Donburi</i> is a bowl of rice with eel or meat on it. The character is a pictograph, perhaps designed by someone who felt that the portion of meat he was served with his bowl of rice looked to be no more than a tiny <i>drop</i> in the <i>well</i>."		5	A little one is eating a domburi while standing over, looking down into, a WELL. He drops it, and it falls down & down until it looks like nothing more than a DROP, landing at the bottom of the well!	I drop a domburi down into the well for the goblin living there.	丼	どんぶり; どん【丼】porcelain bowl / bowl of rice with food on top<br/>てんどん【天丼】tempura served over a bowl of rice / (in comedy) repeating the same gag or silly line<br/>うなどん; うなぎどんぶり【うなぎ丼】bowl of eel and rice (donburi)	48	トン, タン, ショウ, セイ	どんぶり	2884	1042	0	[sound:RTK1_keyword_jp_1947..mp3]	[sound:RTK1_keyword_en_1947.mp3]
1948	"<img src=""E59BB2.png"" />"	surround			周囲	しゅうい　【周囲】	circumference; surroundings	surround, pent in, well	Well . . . pent in.		7	The village surrounded the well with a wall so kids wouldn´t fall in.	You get good surround sound when your pent-up in well.	囲	しゅうい【周囲】surroundings; environs / circumference<br/>ふんいき; ふいんき【ふん囲気】atmosphere (e.g. musical); mood; ambience; ambiance<br/>かこむ; かごむ【囲む】to surround; to encircle; to enclose; to fence; to wall in / to besiege; to lay siege to / to play (go, shogi, etc.)<br/>はんい【範囲】extent; scope; sphere; range; span<br/>とりかこむ【取りかこむ】to surround; to crowd around<br/>ほうい【包囲】siege; encirclement; envelopment; surrounding; besiegement<br/>かこう【囲う】to enclose; to surround; to encircle; to fence; to wall in / to shelter (e.g. a criminal); to shield; to hide; to protect / to keep (e.g. a mistress) / to store (vegetables, fruit, etc.); to preserve / to protect<br/>かこい【囲い】enclosure; paling; storage<br/>いろり【囲炉裏】sunken hearth; sunken fireplace<br/>こうはんい【広範囲】extensive; vast range; wide scope<br/>かこみ【囲み】enclosure; box / siege<br/>しい【四囲】surroundings; circumference<br/>かこいもの【囲い者】mistress<br/>とりかこむ【取りかこむ】to surround; to crowd around<br/>いご【囲碁】go; board game of capturing territory<br/>いじょう; いにょう【囲にょう】surrounding; enclosure<br/>かこいこみ【囲い込み】enclosure<br/>こうい【攻囲】siege<br/>そとがこい【外囲い】enclosure; outer fence<br/>じゅうい; ちょうい【重囲】close siege	48	イ	かこ.む, かこ.う, かこ.い	1807	446	2	[sound:RTK1_keyword_jp_1948..mp3]	[sound:RTK1_keyword_en_1948.mp3]
1949	"<img src=""E88095.png"" />"	till			耕す	たがやす　【耕す】	plow; till	till, christmas tree, well	Christmas tree . . . well.		10	If you just grow your christmas tree in a well, there will be no need to till the soil.	A man was tilling a new plot to plant xmas trees but his tractor hit an old covered-up well and fell halfway in, he´s asking for a new tractor for xmas..	耕	たがやす【耕す】to till; to plow; to plough; to cultivate<br/>こうち【耕地】arable land<br/>こうさく【耕作】cultivation; farming<br/>のうこう【農耕】farming; agriculture<br/>ひっこう【筆耕】making a living copying or writing<br/>こううんき【耕うん機】cultivator; farm tractor; tiller<br/>きゅうこう【休耕】lying fallow<br/>ばこう【馬耕】tilling with horses<br/>しゅんこう【春耕】spring plowing<br/>こうでん【耕田】cultivated field (for rice, etc.)<br/>すいこうほう【水耕法】hydroponics	48	コウ	たがや.す	1808	699	2	[sound:RTK1_keyword_jp_1949..mp3]	[sound:RTK1_keyword_en_1949.mp3]
1950	"<img src=""E4BA9C.png"" />"	Asia			東亜	とうあ	East Asia; the Orient	Asia, roman two, mouth	In this kanji, the abbreviation for <b>Asia</b>, you should be able to see the character for <i>mouth</i> behind the Roman numeral II.		7	In Asian countries, people use II chopsticks to get things into their mouths. Just imagine someone shoving a piece of sushi into their mouths with chopsticks.	A mouth barred up and not aloud to speak freely is the sign of asia (korea, China, pakistan etc).	亜	"あ【亜】sub- / -ous (indicating a low oxidation state); -ite<br/>ロシア; ロシヤ【露西亜】Russia<br/>アメリカ【亜墨利加】America / United States of America<br/>はくあ【白亜】chalk (mineral) / white wall<br/>あま; アマ【亜麻】flax (Linum usitatissimum); linseed<br/>とうあ【東亜】East Asia; the Orient<br/>あえん【亜鉛】zinc (Zn)<br/>あねったい【亜熱帯】subtropics<br/>アジア; あじあ【亜細亜】Asia (esp. ""the Far East"") / Asian; Asiatic<br/>ありゅう【亜流】bad second; epigone; adherent; follower; imitator<br/>あれい; アレイ【亜鈴】dumbbell<br/>あひさん; あヒさん【亜砒酸】arsenious acid; arsenous acid (H3AsO3) / arsenic trioxide; white arsenic (As2O3)<br/>ありゅうさん【亜硫酸】sulfurous acid; sulphurous acid"	48	ア	つ.ぐ	1809	1106	1	[sound:RTK1_keyword_jp_1950..mp3]	[sound:RTK1_keyword_en_1950.mp3]
1951	"<img src=""E682AA.png"" />"	bad			悪い	わるい	bad	bad, Asia, roman two, mouth, heart	Asia . . . heart.		11	Because Asian people started to eat Western food, their hearts became bad and they started having heart attacks.	Asian hearts are bad and evil. They invented so much martial arts: karate, judo, kungfu, muay thai, silat, etc... just to hurt each other. They torture their own people (China, North Korea). They torture other people (Japan in China and Korea). And they are able to hide all this behind their nice facade of kindness. Bad, bad Asians. (did i shatter some people´s ideas on Asia? my bad).	悪	あく【悪】evil; wickedness<br/>わる【悪】bad thing; bad person<br/>あくま【悪魔】devil; demon; fiend; Satan; evil spirit<br/>さいあく【最悪】the worst<br/>けんお【嫌悪】disgust; hate; repugnance<br/>ぞうお【憎悪】hatred<br/>わるじゃれ; あくぎ; わるいたずら; わるざれ【悪じゃれ】offensive joke<br/>いたずら; いたづら【悪戯】mischief; prank; trick; practical joke / pastime; hobby / playing with (a lighter, etc.); fooling around with; messing around with; amusing oneself with; tampering with / lewd behaviour; sexual misconduct; sexual assault; molestation; rape<br/>じゃあく【邪悪】wicked; evil<br/>あくむ【悪夢】nightmare; bad dream<br/>いじわる【意地悪】malicious; ill-tempered; unkind<br/>あくい【悪意】ill will; spite; evil intention; malice / bad meaning / mala fides; bad faith; criminal intent to deceive / malice<br/>あっこう; わるくち; わるぐち【悪口】abuse; insult; slander; evil speaking; bad mouth<br/>ざいあく【罪悪】crime; sin; vice<br/>あくとう【悪党】scoundrel; rascal; villain<br/>あくにん【悪人】bad person; villain; scoundrel; wrongdoer; wicked person<br/>あくたい【悪態】abusive language<br/>おかん【悪寒】chill; shakes; ague<br/>きょうあく【兇悪】atrocious; fiendish; brutal; villainous<br/>きみわるい; きびわるい【気味わるい】unpleasant; uncomfortable; creepy; spooky	48	アク, オ	わる.い, わる-, あ.し, にく.い, -にく.い, ああ, いずくに, いずくんぞ, にく.む	1810	241	3	[sound:RTK1_keyword_jp_1951..mp3]	[sound:RTK1_keyword_en_1951.mp3]
1952	"<img src=""E58686.png"" />"	circle			円	えん	circle	circle, yen	This kanji, also used for Yen, is one you are not likely to need to study formally, since you can hardly get around in Japan without it. The connection is that the yennies, like pennies, are <b>circular</b> in shape. In any case, the elements are: <i>glass canopy</i> . . . <i>walking stick</i> . . . <i>one</i>.		4	The shape of a Yen coin.	"A poor old man is almost killing himself trying to lift a huge glass hood with his cane (using it as a lever), to get to just one yen coin. Note : the kanji refers to a circular, round object, but also to the Japanese currency (pronounced ""en"")."	円	えん【円】yen; Japanese monetary unit / circle<br/>まる【丸】circle / entirety; whole; full; complete / money; dough; moola / enclosure inside a castle's walls / soft-shelled turtle / suffix for ship names; suffix for names of people (esp. infants); suffix for names of swords, armour, musical instruments, etc.; suffix for names of dogs, horses, etc.<br/>えんけい; まるがた【丸型】round shape; circle / circular form<br/>えんとう【円筒】cylinder<br/>えんばん【円盤】disk; discus; platter / flying saucer / disc media (CD, DVD, etc.)<br/>まるい; まろい【丸い】round; circular; spherical / harmonious; calm<br/>だえん【だ円】ellipse<br/>えんちゅう; まるばしら【丸柱】column; shaft; cylinder / round pillar (esp. in buildings)<br/>えんたく【円卓】round table<br/>えんじん【円陣】forming a circle; circular formation (orig. in battle); huddle; ring<br/>まるぎり【円錐】round gimlet<br/>えんすい【円錐】cone<br/>はんえん【半円】semicircle<br/>えんまん【円満】perfection; harmony; peace; smoothness; completeness; satisfaction; integrity<br/>えんしゅう【円周】circumference<br/>えんかつ; えんこつ【円滑】smooth; undisturbed; uninterrupted; harmonious<br/>どうしんえん【同心円】concentric circles<br/>えんぶきょく【円舞曲】waltz (composition)<br/>だいだんえん【大団円】denouement; ending; conclusion; (grand) finale<br/>えんこ【円弧】arc	48	エン	まる.い, まる, まど, まど.か, まろ.やか	1811	4	4	[sound:RTK1_keyword_jp_1952..mp3]	[sound:RTK1_keyword_en_1952.mp3]
1953	"<img src=""E8A792.png"" />"	angle			三角	さんかく	triangle	angle, bound up, glass canopy, hood, walking cane, stick, two	<i>Bound up</i> . . . <i>glass canopy</i> . . . <i>walking stick</i> . . . <i>two</i>. If you write the character once, you will see why we avoided using the element for <i>soil</i>, which would prompt you to write it in improper order.	"* As a primitive, imagine the tool used by draftsmen and carpenters to draw right-<i>angles</i>.	 "	7	A museum display of two walking sticks bound together under a glass canopy, showing the first device used to measure an angle.	"The gates have been bound up together leaving no angle to get through...　RTK2:　カク　兎に角　とにかく(anyhow)　""horns on a rabbit""."	角	"かく【角】angle / square (or cube) / bishop / third degree (of the Japanese & Chinese pentatonic scale) / Chinese ""horn"" constellation (one of the 28 mansions) / jiao (monetary unit of China; one-tenth of a yuan)<br/>つの【角】horn<br/>かど【角】corner (e.g. desk, pavement) / edge<br/>すみ; すま【角】corner; nook; recess / downstage right (on a noh stage)<br/>ほうがく【方角】direction; way; compass point<br/>かくど【角度】angle<br/>ひとかど; いっかど【一廉】a cut above the rest; superior; respectable; full-fledged; something uncommon / one field; one matter / suitably; reasonably<br/>いっかく; イッカク【一角】corner; section; point; part / one horn / narwhal (Monodon monoceros)<br/>しかくい【四角い】square; rectangular<br/>さんかく【三角】triangle; triangular<br/>せっかく【折角】with trouble; at great pains / rare; valuable; precious; long-awaited / kind / specially; especially; expressly<br/>さんかくけい; さんかっけい【三角形】triangle<br/>しかく【死角】blind spot; dead space<br/>まがりかど【曲がりかど】street corner; road turn; bend in the road / turning point; watershed<br/>ごかく【互格】equality; evenness; par; good match<br/>しかく【四角】square<br/>ちょっかく【直角】right angle; perpendicular<br/>かくけい; かっけい【角形】(N)-cornered polygon, incl. triangle / Japanese rectangular envelope (opening on the short dimension; numbered 0-8, A3, A4, each with different sizes)<br/>かくがた【角型】square shape; oblong; rectangle<br/>まちかど【町角】street corner"	48	カク	かど, つの	1812	97	2	[sound:RTK1_keyword_jp_1953..mp3]	[sound:RTK1_keyword_en_1953.mp3]
1954	"<img src=""E8A7A6.png"" />"	contact			触れる	ふれる	touch, come in contact with	contact, angle, bound up, glass canopy, hood, walking cane, stick, two, insect	Angle . . . insect.		13	For insects to get in contact with each other, they need to place their antennae at just the right angle.	Wow, he threw that BOOMERANG with such skill, it made CONTACT with that INSECT in mid flight.	触	ふれる【触れる】to touch; to feel / to experience; to come in contact with; to be emotionally moved (by); to perceive / to touch on a subject; to allude to / to be in conflict (with); to violate (law, copyright, etc.) / to proclaim<br/>さわる【触る】to touch; to feel<br/>かんしょく【感触】feel (i.e. tactile sensation); touch; feeling; sensation; texture (e.g. food, cloth)<br/>せっしょく【接触】touch; contact<br/>しょくしゅ【触手】feeler; tentacle<br/>ふれあう【触れ合う】to come into contact with; to touch (each other); to have a brush with<br/>てざわり【手ざわり】feel; touch<br/>まえぶれ【前ぶれ】previous notice; herald; harbinger; portent; advance warning<br/>しょっかく【触覚】sense of touch / tactile; tactual<br/>しょっかん【触感】sense of touch; sense of being touched; tactile sense<br/>しょくばい【触媒】catalyst<br/>はだざわり【肌ざわり】the touch of; feel of; texture<br/>さわり【触り】feel; touch / impression (of a person) / most impressive passage; punch line<br/>しょくはつ【触発】detonation by contact; contact detonation / touching off something; triggering; provocation; inspiration<br/>したざわり【舌触り】texture of food<br/>ふれ【布令】proclamation; official notice / touch; contact<br/>おふれ【お布令】official notice / Edo-period proclamation issued by the shogunate (or a daimyo, etc.) usu. to the general populace<br/>しょっかく【触角】feeler; antenna<br/>いっしょくそくはつ【一触即発】critical (touch and go) situation; explosive situation<br/>いいふらす【言いふらす】to spread a rumor; to spread a rumour; to talk about	48	ショク	ふ.れる, さわ.る, さわ	1813	1797	2	[sound:RTK1_keyword_jp_1954..mp3]	[sound:RTK1_keyword_en_1954.mp3]
